id,first_name,gender,birthday,Age,abonoment_type,visit_per_week,attend_group_lesson,fav_group_lesson,avg_time_check_in,avg_time_check_out,avg_time_in_gym,personal_training,name_personal_trainer,precio_inscripcion_COP,precio_entrenador_COP,id_entrenador,ciudad,pais,latitud,longitud,fecha_inscripcion,__FileName
881,Alexei,Male,22/09/2000,24,Standard,3,False,,10:46:00,12:00:00,74,1,Carlos Quintero,155000,137379,1972,Cali,Colombia,10.9878,-74.788899999999998,,
498,Dall,Male,07/08/1981,43,Premium,4,True,BodyBalance- Spinning- BodyPump,10:38:00,12:34:00,116,1,Carlos Quintero,260000,143585,1972,Cali,Colombia,10.9878,-74.788899999999998,,
962,Wenona,Female,21/12/1995,28,Standard,3,False,,13:28:00,15:12:00,104,1,Carlos Quintero,155000,74091,1972,Cali,Colombia,10.9878,-74.788899999999998,,
31,Keith,Male,04/03/1988,36,Premium,3,False,,10:01:00,11:18:00,77,1,Camila Montenegro,260000,127938,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
101,Giselbert,Male,18/05/1980,44,Standard,3,True,HIT,10:11:00,13:01:00,170,1,Camila Montenegro,155000,90101,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
466,Krystle,Female,13/01/1980,44,Premium,3,False,,17:47:00,20:30:00,163,1,Camila Montenegro,260000,79266,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
125,Jae,Male,20/04/2010,14,Standard,3,False,,14:09:00,17:06:00,177,1,Camila Montenegro,155000,194775,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
10,Abbye,Female,06/05/2000,24,Premium,1,False,,13:05:00,13:51:00,46,1,Camila Montenegro,260000,168358,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
199,Elfie,Female,06/01/2009,15,Premium,3,False,,09:55:00,12:05:00,130,1,Camila Montenegro,260000,93124,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
623,Merralee,Female,26/03/2011,13,Premium,2,True,Yoga- BodyPump- Spinning,08:25:00,09:36:00,71,1,Camila Montenegro,260000,184931,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
253,Sergio,Male,27/10/1983,40,Premium,2,True,Yoga- Zumba- Spinning,14:33:00,16:14:00,101,1,Camila Montenegro,260000,84337,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
302,Sigismondo,Male,03/01/1979,45,Standard,3,True,BodyPump- Pilates- HIT,12:48:00,13:20:00,32,1,Camila Montenegro,155000,60526,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
360,Wini,Female,02/05/1992,32,Standard,2,True,LesMiles,17:04:00,18:13:00,69,1,Camila Montenegro,155000,141251,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
388,Ave,Male,17/03/2005,19,Standard,2,True,LesMiles- BodyPump- Spinning,20:23:00,21:28:00,65,1,Camila Montenegro,155000,170078,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
460,Blithe,Female,20/12/1995,28,Premium,4,False,,09:22:00,11:29:00,127,1,Camila Montenegro,260000,178592,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
443,Merrie,Female,11/11/1998,25,Standard,2,True,Running- BodyPump,13:59:00,14:43:00,44,1,Camila Montenegro,155000,70300,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
453,Malynda,Female,25/03/1994,30,Standard,3,True,Yoga- BodyPump,18:36:00,19:35:00,59,1,Camila Montenegro,155000,136660,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
474,Walker,Male,03/08/1991,33,Standard,3,True,BodyBalance- LesMiles- Kickboxen,16:59:00,19:25:00,146,1,Camila Montenegro,155000,146462,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
508,Josh,Male,18/09/1979,45,Standard,1,False,,19:23:00,21:15:00,112,1,Camila Montenegro,155000,73574,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
510,Minor,Male,23/03/2005,19,Standard,3,True,LesMiles- Running,12:56:00,14:02:00,66,1,Camila Montenegro,155000,111394,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
405,Eldredge,Male,05/04/1997,27,Premium,2,True,LesMiles- Yoga,16:35:00,19:02:00,147,1,Camila Montenegro,260000,90936,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
893,Borden,Male,13/09/1984,40,Premium,2,True,Pilates- Kickboxen,20:33:00,21:04:00,31,1,Camila Montenegro,260000,122893,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
180,Nolly,Male,20/06/1976,48,Premium,3,True,Kickboxen- Spinning,08:33:00,09:30:00,57,1,Camila Montenegro,260000,99685,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
680,Farlee,Male,20/08/1999,25,Standard,3,True,Pilates,16:33:00,17:08:00,35,1,Camila Montenegro,155000,157343,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
811,Chaddy,Male,19/03/1994,30,Premium,2,False,,11:18:00,13:30:00,132,1,Camila Montenegro,260000,159923,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
735,Georgeta,Female,05/02/1991,33,Standard,2,True,HIT- Running,09:24:00,11:18:00,114,1,Camila Montenegro,155000,105264,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
738,Dorian,Female,28/09/1976,48,Standard,5,True,Yoga,11:21:00,11:59:00,38,1,Camila Montenegro,155000,159331,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
796,Marylinda,Female,06/10/1994,29,Standard,4,True,HIT- XCore- BodyBalance,09:21:00,11:38:00,137,1,Camila Montenegro,155000,108355,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
227,Lenka,Female,01/10/1976,48,Premium,3,True,XCore- HIT- BodyBalance,20:37:00,21:23:00,46,1,Camila Montenegro,260000,73629,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
618,Earlie,Male,27/10/1986,37,Premium,3,False,,20:35:00,23:35:00,180,1,Camila Montenegro,260000,92601,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
998,Humfried,Male,05/10/1984,39,Standard,2,False,,17:21:00,19:04:00,103,1,Camila Montenegro,155000,82816,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
80,Merrily,Female,23/09/1988,36,Standard,2,True,Yoga- Zumba- BodyPump,18:19:00,19:42:00,83,1,Sebastian Marmolejo,155000,150129,1020,Cali,Colombia,3.4516,-76.531999999999996,,
496,Butch,Male,03/12/1979,44,Premium,1,False,,15:34:00,18:25:00,171,1,Sebastian Marmolejo,260000,179737,1020,Cali,Colombia,3.4516,-76.531999999999996,,
200,Cooper,Male,31/08/2012,12,Standard,1,False,,15:47:00,16:21:00,34,1,Sebastian Marmolejo,155000,92396,1020,Cali,Colombia,3.4516,-76.531999999999996,,
451,Cherish,Female,09/04/1994,30,Premium,4,True,BodyPump,14:27:00,17:01:00,154,1,Sebastian Marmolejo,260000,86377,1020,Cali,Colombia,3.4516,-76.531999999999996,,
245,Brennen,Male,06/08/1997,27,Standard,1,True,Kickboxen- HIT,12:11:00,13:16:00,65,1,Sebastian Marmolejo,155000,88355,1020,Cali,Colombia,3.4516,-76.531999999999996,,
48,Dick,Male,15/11/1997,26,Premium,5,True,Yoga- Zumba- Running,16:29:00,17:16:00,47,1,Sebastian Marmolejo,260000,171446,1020,Cali,Colombia,3.4516,-76.531999999999996,,
392,Dreddy,Female,18/05/1985,39,Standard,2,True,Spinning,08:25:00,10:44:00,139,1,Sebastian Marmolejo,155000,69069,1020,Cali,Colombia,3.4516,-76.531999999999996,,
409,Cthrine,Female,19/12/2004,19,Standard,3,False,,18:07:00,20:08:00,121,1,Sebastian Marmolejo,155000,185446,1020,Cali,Colombia,3.4516,-76.531999999999996,,
805,Salaidh,Female,04/06/1976,48,Premium,2,True,BodyPump- XCore,08:15:00,09:48:00,93,1,Sebastian Marmolejo,260000,178876,1020,Cali,Colombia,3.4516,-76.531999999999996,,
475,Lyon,Male,04/04/2001,23,Standard,2,False,,11:56:00,13:01:00,65,1,Sebastian Marmolejo,155000,106649,1020,Cali,Colombia,3.4516,-76.531999999999996,,
115,Mae,Female,16/09/2010,14,Premium,3,False,,14:36:00,16:03:00,87,1,Sebastian Marmolejo,260000,130268,1020,Cali,Colombia,3.4516,-76.531999999999996,,
699,Peadar,Male,06/05/2009,15,Premium,3,True,Yoga,18:06:00,19:51:00,105,1,Sebastian Marmolejo,260000,78951,1020,Cali,Colombia,3.4516,-76.531999999999996,,
600,Meyer,Male,17/10/1979,44,Premium,3,False,,19:40:00,21:01:00,81,1,Sebastian Marmolejo,260000,70620,1020,Cali,Colombia,3.4516,-76.531999999999996,,
591,Waylen,Male,22/10/1984,39,Standard,5,True,HIT,12:50:00,13:21:00,31,1,Sebastian Marmolejo,155000,131581,1020,Cali,Colombia,3.4516,-76.531999999999996,,
599,Weber,Male,28/11/1985,38,Standard,5,False,,08:35:00,10:57:00,142,1,Sebastian Marmolejo,155000,195312,1020,Cali,Colombia,3.4516,-76.531999999999996,,
369,Hadrian,Male,09/05/1995,29,Premium,1,True,HIT- Running- Yoga,17:22:00,20:11:00,169,1,Sebastian Marmolejo,260000,147812,1020,Cali,Colombia,3.4516,-76.531999999999996,,
676,Bari,Female,13/06/1980,44,Standard,1,True,Yoga,08:17:00,10:45:00,148,1,Sebastian Marmolejo,155000,74732,1020,Cali,Colombia,3.4516,-76.531999999999996,,
758,Gabbi,Female,05/11/1997,26,Standard,5,False,,15:16:00,18:06:00,170,1,Sebastian Marmolejo,155000,56116,1020,Cali,Colombia,3.4516,-76.531999999999996,,
144,Rickard,Male,11/03/1975,49,Premium,3,True,XCore- HIT- Kickboxen,20:30:00,22:53:00,143,1,Sebastian Marmolejo,260000,117038,1020,Cali,Colombia,3.4516,-76.531999999999996,,
114,Catherine,Female,18/06/1994,30,Premium,3,False,,13:51:00,14:54:00,63,1,Sebastian Marmolejo,260000,55978,1020,Cali,Colombia,3.4516,-76.531999999999996,,
790,Derron,Male,27/12/1999,24,Standard,2,False,,13:22:00,14:21:00,59,1,Sebastian Marmolejo,155000,94975,1020,Cali,Colombia,3.4516,-76.531999999999996,,
817,Ailee,Female,31/08/1985,39,Standard,3,False,,17:06:00,19:13:00,127,1,Sebastian Marmolejo,155000,72380,1020,Cali,Colombia,3.4516,-76.531999999999996,,
874,Wini,Female,21/08/2001,23,Premium,2,True,BodyBalance- LesMiles- Zumba,14:42:00,16:04:00,82,1,Sebastian Marmolejo,260000,108626,1020,Cali,Colombia,3.4516,-76.531999999999996,,
204,Roderigo,Male,18/02/2005,19,Premium,2,True,LesMiles- Kickboxen,17:13:00,18:38:00,85,1,Sebastian Marmolejo,260000,167359,1020,Cali,Colombia,3.4516,-76.531999999999996,,
923,Devondra,Female,05/09/1981,43,Standard,1,False,,15:04:00,15:57:00,53,1,Sebastian Marmolejo,155000,147104,1020,Cali,Colombia,3.4516,-76.531999999999996,,
208,Willey,Male,02/01/1983,41,Premium,1,True,Running- Kickboxen- Zumba,11:28:00,14:08:00,160,1,Sebastian Marmolejo,260000,95062,1020,Cali,Colombia,3.4516,-76.531999999999996,,
945,Doris,Female,29/11/1975,48,Standard,2,False,,17:14:00,20:08:00,174,1,Sebastian Marmolejo,155000,133071,1020,Cali,Colombia,3.4516,-76.531999999999996,,
999,Brigg,Male,22/02/2001,23,Standard,4,True,HIT- XCore,10:23:00,13:15:00,172,1,Sebastian Marmolejo,155000,74501,1020,Cali,Colombia,3.4516,-76.531999999999996,,
903,Florry,Female,14/03/1984,40,Premium,2,True,XCore,19:07:00,19:48:00,41,1,Sara Jaramillo,260000,72984,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
119,Bank,Male,07/07/1978,46,Premium,3,True,HIT- XCore- BodyPump,13:30:00,16:26:00,176,1,Sara Jaramillo,260000,118081,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
98,Emanuel,Male,18/09/2005,19,Premium,2,False,,16:57:00,17:48:00,51,1,Sara Jaramillo,260000,83181,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
239,Claudius,Male,27/10/2003,20,Standard,3,True,Zumba- BodyBalance,17:30:00,19:11:00,101,1,Sara Jaramillo,155000,145389,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
237,Marylou,Female,09/01/2005,19,Premium,2,True,Spinning,10:32:00,11:22:00,50,1,Sara Jaramillo,260000,160400,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
342,Orren,Male,11/08/1998,26,Standard,5,True,HIT- Pilates,17:57:00,20:25:00,148,1,Sara Jaramillo,155000,167106,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
550,Charyl,Female,31/08/2006,18,Premium,1,False,,18:01:00,19:25:00,84,1,Sara Jaramillo,260000,127758,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
349,Sheryl,Female,18/06/1985,39,Standard,2,False,,12:53:00,15:12:00,139,1,Sara Jaramillo,155000,173775,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
604,Mirella,Female,20/02/1989,35,Standard,2,False,,18:42:00,21:30:00,168,1,Sara Jaramillo,155000,104254,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
689,Elke,Female,02/05/2011,13,Standard,5,False,,09:47:00,11:20:00,93,1,Sara Jaramillo,155000,197340,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
768,Benjy,Male,03/12/2005,18,Standard,2,False,,14:16:00,14:55:00,39,1,Sara Jaramillo,155000,78027,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
549,Sebastiano,Male,31/07/1989,35,Premium,1,True,BodyPump- Spinning- BodyBalance,16:27:00,17:50:00,83,1,Sara Jaramillo,260000,187799,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
967,Jacynth,Female,25/03/1998,26,Standard,1,True,XCore,11:42:00,12:52:00,70,1,Sara Jaramillo,155000,95271,1113,Cartagena,Colombia,10.391,-75.479399999999998,,
554,Kit,Female,19/01/1978,46,Premium,3,True,BodyPump- Kickboxen- LesMiles,18:15:00,19:07:00,52,1,Felipe Arroyo,260000,159467,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
350,Joelie,Female,21/11/1988,35,Standard,2,True,Pilates- BodyBalance,16:20:00,17:42:00,82,1,Felipe Arroyo,155000,130239,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
372,Ilyse,Female,10/10/1978,45,Premium,5,True,Running- Zumba,11:18:00,11:49:00,31,1,Felipe Arroyo,260000,154671,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
387,Woody,Male,03/09/1998,26,Premium,2,True,XCore- Yoga,19:08:00,21:26:00,138,1,Felipe Arroyo,260000,110901,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
432,Reed,Male,10/01/1994,30,Standard,5,True,Yoga- LesMiles,10:56:00,13:31:00,155,1,Felipe Arroyo,155000,172579,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
198,Bret,Male,05/08/1994,30,Premium,3,True,BodyPump- Yoga- XCore,13:00:00,14:49:00,109,1,Felipe Arroyo,260000,120301,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
452,Augusta,Female,16/06/1985,39,Standard,4,True,Spinning- HIT- BodyPump,16:21:00,19:03:00,162,1,Felipe Arroyo,155000,172219,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
458,Edi,Female,14/02/1986,38,Standard,3,True,Pilates- Kickboxen- Zumba,11:37:00,13:01:00,84,1,Felipe Arroyo,155000,171139,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
459,Ancell,Male,02/03/1978,46,Standard,3,False,,18:28:00,20:58:00,150,1,Felipe Arroyo,155000,157054,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
543,Perle,Female,03/08/1995,29,Standard,2,False,,14:45:00,15:42:00,57,1,Felipe Arroyo,155000,77691,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
24,Mar,Male,24/01/2010,14,Premium,3,False,,14:34:00,15:55:00,81,1,Felipe Arroyo,260000,93765,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
924,Carling,Male,11/05/1985,39,Premium,2,False,,17:57:00,20:14:00,137,1,Felipe Arroyo,260000,100208,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
672,Duffie,Male,08/01/1977,47,Standard,2,True,LesMiles- Running,08:13:00,09:41:00,88,1,Felipe Arroyo,155000,64927,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
722,Paten,Male,12/06/2005,19,Standard,1,False,,11:29:00,13:38:00,129,1,Felipe Arroyo,155000,84869,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
752,Daile,Female,05/08/1994,30,Standard,3,False,,08:05:00,10:32:00,147,1,Felipe Arroyo,155000,110737,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
491,Crysta,Female,18/07/1975,49,Premium,1,True,Running,08:06:00,08:45:00,39,1,Felipe Arroyo,260000,146918,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
196,Kendrick,Male,09/02/1985,39,Premium,5,False,,20:01:00,22:56:00,175,1,Felipe Arroyo,260000,54643,2050,Medellín,Colombia,6.2442000000000002,-75.581199999999995,,
5,Petr,Male,10/09/1980,44,Standard,2,True,Running- BodyBalance,08:29:00,10:39:00,130,1,Carlos Quintero,155000,171478,1972,Cali,Colombia,10.9878,-74.788899999999998,,
23,Kimberlee,Female,22/10/2010,13,Standard,2,True,HIT- Running- Spinning,20:56:00,22:46:00,110,1,Carlos Quintero,155000,158939,1972,Cali,Colombia,10.9878,-74.788899999999998,,
410,Zedekiah,Male,01/04/1979,45,Premium,3,False,,11:20:00,12:10:00,50,1,Carlos Quintero,260000,186558,1972,Cali,Colombia,10.9878,-74.788899999999998,,
68,Shelden,Male,16/07/2004,20,Standard,5,True,Spinning- Zumba,13:04:00,13:43:00,39,1,Carlos Quintero,155000,132116,1972,Cali,Colombia,10.9878,-74.788899999999998,,
375,Kelley,Male,14/12/1998,25,Premium,2,False,,16:54:00,18:36:00,102,1,Carlos Quintero,260000,193540,1972,Cali,Colombia,10.9878,-74.788899999999998,,
170,Rodger,Male,29/07/1981,43,Standard,3,False,,12:12:00,13:05:00,53,1,Carlos Quintero,155000,97152,1972,Cali,Colombia,10.9878,-74.788899999999998,,
531,Zacharie,Male,10/06/1993,31,Premium,2,True,Kickboxen- Yoga- Running,14:51:00,15:46:00,55,1,Carlos Quintero,260000,88105,1972,Cali,Colombia,10.9878,-74.788899999999998,,
232,Bennett,Male,24/08/1985,39,Standard,5,True,XCore- Spinning,15:16:00,16:52:00,96,1,Carlos Quintero,155000,56310,1972,Cali,Colombia,10.9878,-74.788899999999998,,
377,Parke,Male,13/10/1990,33,Premium,3,False,,14:36:00,17:18:00,162,1,Carlos Quintero,260000,153300,1972,Cali,Colombia,10.9878,-74.788899999999998,,
309,Virge,Male,28/06/1995,29,Standard,3,False,,15:05:00,17:57:00,172,1,Carlos Quintero,155000,89599,1972,Cali,Colombia,10.9878,-74.788899999999998,,
345,Wes,Male,18/08/1985,39,Standard,2,False,,14:30:00,17:29:00,179,1,Carlos Quintero,155000,147104,1972,Cali,Colombia,10.9878,-74.788899999999998,,
353,Constanta,Female,31/05/2009,15,Premium,2,False,,13:37:00,15:14:00,97,1,Carlos Quintero,260000,140927,1972,Cali,Colombia,10.9878,-74.788899999999998,,
607,Maureene,Female,29/09/1982,42,Premium,3,False,,16:20:00,17:27:00,67,1,Carlos Quintero,260000,197287,1972,Cali,Colombia,10.9878,-74.788899999999998,,
436,Dalt,Male,02/05/2001,23,Standard,1,False,,11:28:00,13:03:00,95,1,Carlos Quintero,155000,99678,1972,Cali,Colombia,10.9878,-74.788899999999998,,
12,Ely,Male,19/09/1997,27,Premium,3,True,Pilates- LesMiles- Kickboxen,10:12:00,11:43:00,91,1,Carlos Quintero,260000,111179,1972,Cali,Colombia,10.9878,-74.788899999999998,,
343,Andreana,Female,07/10/2005,18,Premium,5,True,Running- Pilates- XCore,09:53:00,11:14:00,81,1,Carlos Quintero,260000,120539,1972,Cali,Colombia,10.9878,-74.788899999999998,,
283,Dionis,Female,16/12/2002,21,Premium,2,True,LesMiles- BodyBalance,14:55:00,17:40:00,165,1,Carlos Quintero,260000,168141,1972,Cali,Colombia,10.9878,-74.788899999999998,,
220,Any,Male,12/11/1987,36,Premium,5,False,,20:57:00,22:42:00,105,1,Carlos Quintero,260000,96439,1972,Cali,Colombia,10.9878,-74.788899999999998,,
438,Averil,Male,22/02/1990,34,Premium,2,False,,17:18:00,19:59:00,161,1,Carlos Quintero,260000,154350,1972,Cali,Colombia,10.9878,-74.788899999999998,,
577,Yelena,Female,24/11/2002,21,Standard,2,False,,10:26:00,12:27:00,121,1,Carlos Quintero,155000,51624,1972,Cali,Colombia,10.9878,-74.788899999999998,,
592,Aurie,Female,21/11/1980,43,Standard,3,True,BodyBalance,10:17:00,12:43:00,146,1,Carlos Quintero,155000,106254,1972,Cali,Colombia,10.9878,-74.788899999999998,,
843,Donnie,Female,12/03/1995,29,Premium,1,True,BodyBalance,19:10:00,19:50:00,40,1,Carlos Quintero,260000,157286,1972,Cali,Colombia,10.9878,-74.788899999999998,,
716,Emiline,Female,02/08/1995,29,Standard,4,True,Spinning,18:15:00,19:38:00,83,1,Carlos Quintero,155000,61621,1972,Cali,Colombia,10.9878,-74.788899999999998,,
795,Jeremie,Male,18/02/1995,29,Standard,1,True,LesMiles,12:59:00,14:55:00,116,1,Carlos Quintero,155000,168677,1972,Cali,Colombia,10.9878,-74.788899999999998,,
831,Wheeler,Male,27/09/1996,28,Standard,4,False,,09:35:00,11:59:00,144,1,Carlos Quintero,155000,67447,1972,Cali,Colombia,10.9878,-74.788899999999998,,
868,Merlina,Female,03/02/1979,45,Standard,2,True,BodyBalance- Spinning- BodyPump,18:26:00,19:45:00,79,1,Carlos Quintero,155000,105659,1972,Cali,Colombia,10.9878,-74.788899999999998,,
892,Renard,Male,25/11/1993,30,Standard,2,False,,12:22:00,13:02:00,40,1,Carlos Quintero,155000,58893,1972,Cali,Colombia,10.9878,-74.788899999999998,,
906,Thorsten,Male,22/09/1981,43,Standard,1,False,,09:22:00,12:01:00,159,1,Carlos Quintero,155000,142652,1972,Cali,Colombia,10.9878,-74.788899999999998,,
804,Ben,Male,20/05/2006,18,Premium,4,False,,08:59:00,09:56:00,57,1,Carlos Quintero,260000,91208,1972,Cali,Colombia,10.9878,-74.788899999999998,,
968,Emalee,Female,25/05/2011,13,Standard,3,False,,13:36:00,14:19:00,43,1,Carlos Quintero,155000,88321,1972,Cali,Colombia,10.9878,-74.788899999999998,,
977,Zacherie,Male,28/11/1988,35,Standard,3,True,BodyPump,10:36:00,12:50:00,134,1,Carlos Quintero,155000,51955,1972,Cali,Colombia,10.9878,-74.788899999999998,,
158,Torrance,Male,02/02/2002,22,Standard,2,False,,14:12:00,15:37:00,85,1,Camila Montenegro,155000,120640,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
748,Harland,Male,01/09/1981,43,Premium,1,False,,19:43:00,21:36:00,113,1,Camila Montenegro,260000,172874,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
197,Cord,Male,26/03/2010,14,Standard,2,False,,13:53:00,14:40:00,47,1,Camila Montenegro,155000,50538,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
597,Holly,Male,22/12/1975,48,Premium,1,False,,18:52:00,21:06:00,134,1,Camila Montenegro,260000,98159,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
983,Benyamin,Male,02/03/1988,36,Premium,4,True,Pilates- BodyBalance- Yoga,19:22:00,21:08:00,106,1,Camila Montenegro,260000,114024,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
150,Cirilo,Male,27/06/2005,19,Premium,1,False,,16:10:00,17:32:00,82,1,Camila Montenegro,260000,78507,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
315,Dante,Male,29/02/2008,16,Premium,1,True,XCore,08:38:00,10:27:00,109,1,Camila Montenegro,260000,111781,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
744,Prince,Male,02/10/2004,20,Premium,3,True,Yoga- Pilates,10:42:00,13:30:00,168,1,Camila Montenegro,260000,166638,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
473,Boniface,Male,18/11/2003,20,Standard,4,True,Running- LesMiles- Yoga,09:46:00,11:43:00,117,1,Camila Montenegro,155000,68022,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
476,Mendy,Male,09/07/2001,23,Standard,2,True,XCore- BodyPump- HIT,17:37:00,19:46:00,129,1,Camila Montenegro,155000,108272,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
478,Claretta,Female,31/10/1980,43,Standard,3,False,,11:56:00,12:44:00,48,1,Camila Montenegro,155000,75788,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
933,Tiertza,Female,08/07/2009,15,Premium,1,True,BodyPump- Zumba- Yoga,19:06:00,19:37:00,31,1,Camila Montenegro,260000,68931,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
511,Finley,Male,16/01/1988,36,Standard,1,True,XCore,11:56:00,14:34:00,158,1,Camila Montenegro,155000,184855,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
598,Ami,Female,05/11/2009,14,Standard,2,True,BodyBalance- Running,09:21:00,11:54:00,153,1,Camila Montenegro,155000,105129,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
601,Germaine,Female,19/11/1984,39,Standard,2,False,,12:10:00,13:27:00,77,1,Camila Montenegro,155000,117901,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
628,Welbie,Male,07/02/1985,39,Standard,2,False,,16:53:00,19:23:00,150,1,Camila Montenegro,155000,167479,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
888,Tiffi,Female,19/07/1990,34,Premium,2,False,,17:02:00,18:02:00,60,1,Camila Montenegro,260000,186029,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
957,Thomasin,Female,14/07/2005,19,Premium,3,False,,17:43:00,19:15:00,92,1,Camila Montenegro,260000,146829,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
105,Dianemarie,Female,15/03/1986,38,Premium,1,True,BodyPump- LesMiles,09:51:00,10:35:00,44,1,Camila Montenegro,260000,163765,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
697,Alejandro,Male,11/03/2002,22,Standard,5,True,BodyBalance,10:31:00,12:46:00,135,1,Camila Montenegro,155000,144361,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
743,Bartie,Male,08/12/1992,31,Standard,2,True,LesMiles,20:28:00,21:04:00,36,1,Camila Montenegro,155000,61453,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
844,Ogdan,Male,11/10/1981,42,Premium,3,True,Kickboxen,13:40:00,14:28:00,48,1,Camila Montenegro,260000,100668,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
856,Ester,Female,05/09/1984,40,Standard,3,True,HIT,17:05:00,17:37:00,32,1,Camila Montenegro,155000,199952,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
900,Gretel,Female,08/07/2000,24,Standard,3,False,,19:13:00,21:33:00,140,1,Camila Montenegro,155000,136186,1010,Bogotá,Colombia,4.7110000000000003,-74.072100000000006,,
